DEBUG:root:Init_temp: 400
DEBUG:root:Rho: 1.6
DEBUG:root:Q: 100
DEBUG:root:Step: 0
DEBUG:root:Vels2: 0.00039535501102343516
DEBUG:root:temperature: 363.2137631771939
DEBUG:root:pressure: 0.00014933459485967328
DEBUG:root:pe: -1.2959601369912568
DEBUG:root:ke: 31.707471884079496
DEBUG:root:te: 30.411511747088237
DEBUG:root:

DEBUG:root:Step: 100
DEBUG:root:Vels2: 0.00039452354038442577
DEBUG:root:temperature: 362.4498887571274
DEBUG:root:pressure: 0.00014999548359316594
DEBUG:root:pe: -1.2292762659855012
DEBUG:root:ke: 31.640787938830947
DEBUG:root:te: 30.411511672845446
DEBUG:root:

DEBUG:root:Step: 200
DEBUG:root:Vels2: 0.00039417941955268424
DEBUG:root:temperature: 362.13374397889135
DEBUG:root:pressure: 0.00015037790691115892
DEBUG:root:pe: -1.2016778123473144
DEBUG:root:ke: 31.613189448125276
DEBUG:root:te: 30.411511635777963
DEBUG:root:

DEBUG:root:Step: 300
DEBUG:root:Vels2: 0.0003943049449920826
DEBUG:root:temperature: 362.2490645539368
DEBUG:root:pressure: 0.00015049282689715978
DEBUG:root:pe: -1.2117449470463841
DEBUG:root:ke: 31.62325658836502
DEBUG:root:te: 30.411511641318636
DEBUG:root:

DEBUG:root:Step: 400
DEBUG:root:Vels2: 0.0003949712430480915
DEBUG:root:temperature: 362.86119445636086
DEBUG:root:pressure: 0.00015033729318829282
DEBUG:root:pe: -1.2651819851994088
DEBUG:root:ke: 31.676693692456936
DEBUG:root:te: 30.411511707257528
DEBUG:root:

DEBUG:root:Step: 500
DEBUG:root:Vels2: 0.00039637131341004945
DEBUG:root:temperature: 364.1474430448465
DEBUG:root:pressure: 0.0001499391743032753
DEBUG:root:pe: -1.3774674596026832
DEBUG:root:ke: 31.788979335485966
DEBUG:root:te: 30.41151187588328
DEBUG:root:

DEBUG:root:Step: 600
DEBUG:root:Vels2: 0.00039888938896932033
DEBUG:root:temperature: 366.46080615988507
DEBUG:root:pressure: 0.0001496553264759702
DEBUG:root:pe: -1.5794169218177367
DEBUG:root:ke: 31.990928995339488
DEBUG:root:te: 30.411512073521752
DEBUG:root:

DEBUG:root:Step: 700
DEBUG:root:Vels2: 0.00040280664177861427
DEBUG:root:temperature: 370.0595973589569
DEBUG:root:pressure: 0.00015230594820360785
DEBUG:root:pe: -1.8935826264781388
DEBUG:root:ke: 32.30509267064486
DEBUG:root:te: 30.41151004416672
DEBUG:root:

DEBUG:root:Step: 800
DEBUG:root:Vels2: 0.00040295612099168574
DEBUG:root:temperature: 370.1969243334043
DEBUG:root:pressure: 0.0001777971689644821
DEBUG:root:pe: -1.9055893967580384
DEBUG:root:ke: 32.317080903533196
DEBUG:root:te: 30.411491506775157
DEBUG:root:

DEBUG:root:Step: 900
DEBUG:root:Vels2: 0.00039394991788717387
DEBUG:root:temperature: 361.9229001517961
DEBUG:root:pressure: 0.00021797038942405998
DEBUG:root:pe: -1.1832578813792065
DEBUG:root:ke: 31.594783414551344
DEBUG:root:te: 30.41152553317214
DEBUG:root:

DEBUG:root:Step: 1000
DEBUG:root:Vels2: 0.0004050587810958681
DEBUG:root:temperature: 372.12864409875044
DEBUG:root:pressure: 0.0001636083718296471
DEBUG:root:pe: -2.074214528847633
DEBUG:root:ke: 32.485714243888616
DEBUG:root:te: 30.411499715040982
DEBUG:root:

DEBUG:root:Step: 1100
DEBUG:root:Vels2: 0.00040240271565221083
DEBUG:root:temperature: 369.6885092879172
DEBUG:root:pressure: 0.00015077882419169925
DEBUG:root:pe: -1.861186458757069
DEBUG:root:ke: 32.27269779530731
DEBUG:root:te: 30.41151133655024
DEBUG:root:

DEBUG:root:Step: 1200
DEBUG:root:Vels2: 0.0003992295819201377
DEBUG:root:temperature: 366.77334238284294
DEBUG:root:pressure: 0.00015006531558153492
DEBUG:root:pe: -1.606700665476894
DEBUG:root:ke: 32.01821246999504
DEBUG:root:te: 30.41151180451815
DEBUG:root:

DEBUG:root:Step: 1300
DEBUG:root:Vels2: 0.00039730174955008934
DEBUG:root:temperature: 365.00223734970456
DEBUG:root:pressure: 0.00015074903111982781
DEBUG:root:pe: -1.4520888130510836
DEBUG:root:ke: 31.86360031391716
DEBUG:root:te: 30.411511500866077
DEBUG:root:

DEBUG:root:Step: 1400
DEBUG:root:Vels2: 0.00039612271543272505
DEBUG:root:temperature: 363.91905538225313
DEBUG:root:pressure: 0.00015144457293163248
DEBUG:root:pe: -1.3575304765704843
DEBUG:root:ke: 31.76904177770455
DEBUG:root:te: 30.411511301134066
DEBUG:root:

DEBUG:root:Step: 1500
DEBUG:root:Vels2: 0.0003953272939672923
DEBUG:root:temperature: 363.18829943957803
DEBUG:root:pressure: 0.0001520068452630656
DEBUG:root:pe: -1.2937378248739944
DEBUG:root:ke: 31.705248976176843
